,P1 (kW),P2 (kW),P3 (kW)
0,0.783,0.639,1.128
0,0.781,0.636,1.123
0,2.413,3.893,2.733
0,2.423,3.914,2.744
0,2.443,3.934,2.785
0,2.441,3.927,2.785
0,2.372,3.862,2.642
0,2.818,4.313,3.544
0,2.367,3.852,2.637
0,1.489,2.148,1.723
0,0.674,0.528,0.908
0,1.946,3.431,1.781
0,1.752,3.319,1.679
0,1.736,3.288,1.664
0,1.742,3.298,1.669
0,1.799,3.412,1.726
0,1.747,3.308,1.674
0,2.141,3.705,2.469
0,1.169,1.687,1.491
0,3.737,2.908,4.949
0,3.288,2.462,4.07
0,3.273,2.446,4.039
0,3.288,2.462,4.07
0,3.226,2.415,3.991
0,3.257,2.441,4.039
0,3.272,2.452,4.054
0,3.267,2.452,4.059
0,3.467,2.853,4.23
0,3.975,4.024,4.788
0,2.6,2.621,2.01
0,2.387,2.428,1.604
0,2.398,2.433,1.609
0,2.413,2.449,1.62
0,2.403,2.443,1.614
0,3.443,5.38,2.917
0,2.458,4.88,2.421
0,2.863,5.305,3.22
0,2.868,5.316,3.225
0,2.879,5.337,3.235
0,2.858,5.295,3.215
0,2.874,5.326,3.23
0,2.863,5.305,3.22
0,2.895,5.358,3.261
0,2.82,5.221,3.179
0,2.879,5.337,3.235
0,2.852,5.279,3.215
0,2.858,5.289,3.22
0,2.842,5.263,3.2
0,3.596,6.004,4.76
0,3.617,6.041,4.785
0,3.638,6.083,4.806
0,3.623,6.062,4.78
0,3.633,6.073,4.801
0,3.612,6.036,4.775
0,3.207,5.226,4.384
0,1.756,2.353,2.942
0,2.735,4.296,3.91
0,2.788,4.401,3.962
0,2.788,4.401,3.962
0,2.21,3.844,2.753
0,2.049,3.694,2.415
0,2.044,3.684,2.41
0,2.06,3.7,2.441
0,1.716,3.019,2.106
0,0.4,0.402,0.802
0,0.4,0.402,0.802
0,0.405,0.407,0.812
0,0.405,0.407,0.812
0,0.4,0.402,0.802
0,0.4,0.402,0.802
0,0.4,0.402,0.802
0,0.4,0.402,0.802
0,0.4,0.402,0.802
0,1.606,1.638,3.245
0,0.4,0.402,0.802
0,0.405,0.407,0.812
0,0.4,0.402,0.802
0,0.421,0.423,0.844
0,0.395,0.397,0.792
0,0.421,0.423,0.844
0,0.41,0.412,0.823
0,0.4,0.402,0.802
0,0.421,0.423,0.844
0,0.4,0.402,0.802
0,0.4,0.402,0.802
0,0.405,0.407,0.812
0,2.039,2.511,3.674
0,2.438,3.312,4.067
0,2.437,3.307,4.072
0,2.443,3.318,4.077
0,2.443,3.313,4.083
0,0.843,1.284,1.248
0,0.854,1.295,1.269
0,4.225,2.943,2.948
0,5.502,5.378,4.215
0,6.251,6.163,5.727
0,6.239,6.137,5.722
0,7.822,8.212,8.517
0,7.802,7.575,6.717
0,8.104,9.108,8.436
0,15.578,12.252,13.327
0,19.17,13.386,15.052
0,21.233,13.753,15.995
0,20.335,13.763,15.032
0,22.233,17.953,16.458
0,21.528,17.571,16.072
0,21.953,17.217,16.146
0,26.129,17.222,17.302
0,25.101,16.274,16.085
0,26.415,18.158,19.784
0,23.602,16.552,17.601
0,21.617,15.591,16.538
0,21.651,15.6,16.613
0,22.266,16.136,16.339
0,23.519,16.42,16.367
0,22.468,13.523,15.493
0,21.982,12.832,15.406
0,19.742,11.936,15.325
0,18.539,11.331,14.611
0,21.332,12.812,16.748
0,18.412,11.103,15.598
0,15.424,9.864,11.566
0,19.235,11.875,14.203
0,12.429,8.597,10.396
0,13.003,8.891,10.809
0,10.044,7.509,9.333
0,10.823,9.147,10.243
0,10.648,8.797,10.057
0,12.778,8.912,11.009
0,11.42,7.681,8.738
0,11.087,7.31,7.968
0,10.515,7.028,7.665
0,10.498,7.027,7.672
0,10.35,6.764,7.05
0,10.756,6.731,6.639
0,8.881,4.613,5.286
0,9.066,4.702,5.382
0,9.055,4.697,5.377
0,9.055,4.691,5.361
0,8.257,4.309,4.954
0,7.198,3.799,4.413
0,7.072,3.732,4.332
0,7.351,3.873,4.492
0,4.005,2.235,2.756
0,3.929,2.203,2.733
0,0.654,0.575,1.067
0,0.664,0.583,1.08
0,2.309,1.403,1.908
0,2.299,1.396,1.895
0,2.299,1.396,1.895
0,2.309,1.403,1.908
0,1.442,1.368,2.643
0,1.431,1.358,2.622
0,1.447,1.374,2.654
0,1.452,1.382,2.672
0,1.406,1.333,2.572
0,1.401,1.327,2.562
0,1.269,1.235,2.419
0,1.326,1.293,2.534
0,1.259,1.225,2.398
0,1.256,1.603,2.0
0,2.069,2.433,3.64
0,2.069,2.422,3.651
0,2.059,2.407,3.635
0,2.043,2.386,3.609
0,2.012,2.354,3.546
0,1.678,1.655,3.248
0,1.652,1.628,3.195
0,1.678,1.655,3.248
0,4.683,3.159,4.786
0,3.068,1.526,1.541
0,3.026,1.506,1.52
0,3.482,2.378,1.962
0,3.852,3.153,2.34
0,3.735,2.862,2.205
0,3.862,3.159,2.345
0,3.868,3.153,2.345
0,3.821,3.138,2.324
0,3.842,3.148,2.334
0,4.21,3.135,3.502
0,3.99,3.027,3.412
0,1.339,1.711,2.063
0,1.617,2.324,2.363
0,1.707,2.502,2.45
0,1.712,2.507,2.461
0,1.712,2.507,2.461
0,0.865,0.828,1.606
0,0.859,0.822,1.596
0,0.859,0.822,1.596
0,0.859,0.822,1.596
0,0.377,0.335,0.626
0,0.112,0.069,0.095
0,0.107,0.064,0.085
0,0.112,0.069,0.095
0,0.112,0.069,0.095
0,0.086,0.043,0.043
0,0.086,0.043,0.043
0,0.086,0.043,0.043
0,0.086,0.043,0.043
0,0.086,0.043,0.043
0,0.086,0.043,0.043
0,0.086,0.043,0.043
0,0.086,0.043,0.043
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.625,0.809,0.815
0,1.625,0.809,0.815
0,1.625,0.809,0.815
0,1.625,0.809,0.815
0,1.625,0.809,0.815
0,2.836,3.211,2.014
0,3.234,3.993,2.402
0,1.598,2.607,1.397
0,1.207,2.405,1.199
0,1.607,3.199,1.592
0,1.607,3.199,1.592
0,1.201,2.395,1.194
0,2.815,5.568,2.752
0,2.94,5.676,2.828
0,6.211,7.247,4.455
0,5.778,6.434,4.053
0,13.398,12.37,11.905
0,14.645,14.655,12.67
0,16.848,15.742,14.869
0,18.625,16.519,15.655
0,20.697,17.99,16.909
0,21.439,18.288,17.273
0,19.275,17.249,16.191
0,22.277,17.827,17.563
0,19.029,15.826,15.299
0,17.024,14.249,12.33
0,16.496,14.059,12.226
0,16.227,13.488,11.96
0,17.556,14.768,12.861
0,12.898,12.183,10.298
0,13.151,12.325,9.678
0,13.101,12.266,9.704
0,9.723,10.619,7.958
0,12.038,11.766,9.09
0,11.905,13.091,9.435
0,9.983,12.228,8.409
0,7.323,10.757,7.077
0,5.569,9.671,6.0
0,7.381,9.397,9.004
0,8.255,9.154,9.428
0,8.47,8.718,8.498
0,6.572,7.227,6.037
0,6.417,7.563,5.219
0,8.736,8.085,6.662
0,9.067,9.602,7.643
0,12.668,11.405,9.744
0,11.014,10.595,8.869
0,5.276,4.477,4.924
0,4.505,3.873,3.958
0,3.971,3.739,4.089
0,4.848,5.685,4.643
0,2.562,2.895,2.973
0,2.011,2.589,2.583
0,2.765,4.028,3.386
0,1.619,1.776,2.231
0,1.542,1.678,2.098
0,1.534,1.575,2.191
0,0.545,0.357,0.423
0,1.445,0.814,0.877
0,4.242,2.823,2.427
0,2.522,1.918,1.544
0,2.39,1.861,1.48
0,2.39,1.861,1.48
0,3.213,2.68,3.124
0,3.198,2.669,3.109
0,3.198,2.68,3.098
0,4.793,3.445,3.835
0,5.606,4.687,5.147
0,3.951,3.878,4.337
0,3.933,3.86,4.301
0,3.511,3.425,3.455
0,2.212,1.762,1.388
0,3.6,3.306,4.573
0,2.204,2.621,3.857
0,3.979,6.172,5.594
0,3.101,4.424,4.729
0,2.517,3.255,4.162
0,1.848,1.832,3.459
0,3.418,2.596,4.193
0,5.344,3.035,3.686
0,6.608,4.746,5.937
0,8.479,5.313,4.646
0,8.521,5.333,4.667
0,8.543,5.343,4.678
0,9.869,8.274,6.076
0,10.048,8.36,6.167
0,7.101,6.929,4.679
0,7.167,6.969,4.715
0,9.653,8.168,5.981
0,10.449,8.564,6.395
0,10.391,8.512,6.358
0,7.177,5.546,6.447
0,7.284,5.608,6.514
0,6.607,5.266,6.146
0,6.409,5.153,5.985
0,8.778,6.29,7.169
0,8.076,5.956,6.776
0,7.223,4.719,4.019
0,7.208,4.695,4.006
0,7.213,4.706,4.012
0,7.192,4.696,4.001
0,7.166,4.675,3.985
0,6.729,3.809,3.555
0,5.159,2.559,2.6
0,4.163,2.067,2.095
0,4.071,2.022,2.049
0,3.656,1.816,1.839
0,3.497,1.738,1.759
0,3.737,1.857,1.88
0,3.31,1.645,1.665
0,3.399,1.688,1.71
0,3.348,1.663,1.684
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.264,1.622,1.642
0,3.337,1.658,1.679
0,3.348,1.663,1.684
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.348,1.663,1.684
0,3.348,1.663,1.684
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.348,1.663,1.684
0,3.337,1.658,1.679
0,3.348,1.663,1.684
0,3.348,1.663,1.684
0,3.337,1.658,1.679
0,3.348,1.663,1.684
0,3.337,1.658,1.679
0,3.348,1.663,1.684
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.337,1.658,1.679
0,3.327,1.653,1.674
0,3.337,1.658,1.679
0,2.26,1.125,1.135
0,1.279,0.638,0.641
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,1.717,0.855,0.862
0,1.717,0.855,0.862
0,1.717,0.855,0.862
0,1.727,0.86,0.867
0,1.717,0.855,0.862
0,1.625,0.809,0.815
0,1.604,0.799,0.805
0,0.541,0.27,0.271
0,0.395,0.197,0.198
0,0.411,0.412,0.822
0,0.794,0.799,1.594
0,0.876,0.84,1.635
0,2.961,3.7,3.296
0,6.195,6.521,5.319
0,11.67,11.88,9.459
0,16.098,15.637,16.046
0,14.462,13.513,13.141
0,14.436,13.479,13.107
0,17.359,13.508,15.388
0,16.5,13.676,14.514
0,13.788,11.226,11.902
0,15.556,12.198,12.838
0,18.43,12.862,14.519
0,18.901,13.074,14.791
0,18.365,13.406,14.686
0,17.349,11.986,13.072
0,18.438,11.014,11.879
0,17.802,10.724,11.541
0,16.869,9.984,10.956
0,17.652,9.192,11.04
0,18.204,9.459,11.363
0,16.117,8.711,10.859
0,14.767,7.937,9.768
0,15.07,7.992,9.673
0,15.089,8.475,10.984
0,9.999,5.333,6.37
0,10.599,6.296,8.558
0,9.274,5.503,6.136
0,7.45,5.316,7.124
0,6.37,4.13,4.764
0,7.892,7.425,7.919
0,8.075,7.497,8.018
0,8.805,7.873,8.391
0,7.178,7.061,7.543
0,7.008,9.993,8.376
0,8.379,11.013,10.177
0,6.559,8.71,6.917
0,6.068,8.211,5.925
0,5.949,8.146,5.862
0,7.007,9.288,8.157
0,5.944,8.117,5.845
0,7.118,9.357,8.215
0,6.529,8.204,7.654
0,4.223,5.52,5.993
0,5.532,6.168,6.669
0,4.383,4.942,4.252
0,5.553,6.184,6.695
0,4.388,4.961,4.321
0,5.527,6.165,6.666
0,5.532,6.171,6.677
0,5.285,5.686,6.436
0,4.42,3.896,5.57
0,3.963,3.058,5.148
0,3.107,2.174,3.407
0,3.984,3.071,5.166
0,2.729,1.824,2.746
0,4.416,2.657,3.608
0,5.651,3.893,6.021
0,6.359,4.653,7.558
0,5.9,4.212,6.724
0,5.857,4.187,6.69
0,5.814,4.172,6.688
0,5.797,4.159,6.667
0,5.773,4.152,6.666
0,4.925,3.276,4.935
0,4.496,2.838,4.064
0,4.137,2.476,3.34
0,6.196,3.389,4.11
0,5.323,2.801,3.194
0,4.857,2.401,2.455
0,4.09,2.026,2.064
0,3.376,1.675,1.7
0,6.729,3.312,3.415
0,9.739,4.793,4.945
0,9.697,4.772,4.924
0,9.556,4.704,4.851
0,9.629,4.739,4.889
0,6.453,3.195,3.257
0,6.313,3.127,3.186
0,6.288,3.115,3.172
0,6.278,3.11,3.167
0,6.303,3.122,3.18
0,6.34,3.14,3.199
0,6.365,3.153,3.212
0,5.833,2.89,2.942
0,1.859,0.925,0.934
0,3.419,1.695,1.723
0,3.409,1.69,1.718
0,2.58,1.282,1.298
0,2.606,1.294,1.311
0,2.611,1.297,1.313
0,2.611,1.297,1.313
0,2.58,1.282,1.298
0,2.59,1.287,1.303
0,3.399,1.685,1.713
0,3.389,1.68,1.708
0,3.394,1.683,1.711
0,3.44,1.705,1.734
0,3.414,1.693,1.721
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,0.092,0.046,0.046
0,1.591,3.022,1.522
0,1.581,3.001,1.512
0,1.565,2.97,1.497
0,1.531,3.04,1.508
0,1.43,2.84,1.409
0,1.468,2.914,1.446
0,1.468,2.914,1.446
0,1.446,2.872,1.425
0,1.484,2.945,1.461
0,1.525,3.029,1.503
0,9.234,9.677,8.011
0,9.62,10.063,8.829
0,11.286,10.861,9.692
0,16.373,15.65,12.998
0,16.423,15.795,13.047
0,19.218,16.408,14.304
0,20.309,17.926,15.739
0,21.883,19.383,17.306
0,21.173,19.01,16.914
0,22.04,21.43,17.394
0,19.214,18.034,15.1
0,16.98,16.306,14.233
0,18.456,15.076,14.181
0,16.15,11.55,13.488
0,16.908,11.635,13.768
0,16.817,11.316,13.576
0,18.214,11.653,14.253
0,18.249,11.828,14.268
0,18.498,12.419,14.45
0,12.815,9.241,11.179
0,15.186,10.366,12.641
0,15.898,11.561,15.673
0,15.809,11.419,15.352
0,10.289,8.745,12.406
0,9.294,8.064,11.365
0,8.746,6.971,8.856
0,9.151,7.154,9.059
0,9.94,7.364,8.888
0,7.282,5.303,5.378
0,8.045,6.354,7.656
0,6.373,5.536,6.823
0,6.128,5.711,7.559
0,5.674,5.611,7.676
0,5.674,5.603,7.674
0,4.235,4.583,6.025
0,4.171,4.542,5.986
0,4.024,4.593,6.244
0,5.229,5.136,6.762
0,8.522,6.329,9.308
0,8.224,5.764,9.077
0,6.394,5.146,8.908
0,5.642,4.774,8.524
0,5.634,4.766,8.509
0,5.621,4.758,8.498
0,5.529,4.657,8.293
0,5.522,4.649,8.278
0,5.631,4.764,8.503
0,5.583,4.713,8.404
0,4.92,4.015,7.034
0,4.033,3.096,5.218
0,3.983,3.05,5.131
0,3.865,2.923,4.875
0,3.5,2.6,4.273
0,3.45,2.554,4.187
0,3.465,2.564,4.203
0,3.45,2.554,4.187
0,3.444,2.548,4.176
0,3.46,2.559,4.192
0,3.287,2.476,4.112
0,3.277,2.471,4.107
0,3.277,2.465,4.091
0,3.287,2.476,4.112
0,1.618,1.64,3.258
0,1.612,1.635,3.248
0,1.618,1.64,3.258
0,1.612,1.635,3.248
0,1.612,1.635,3.248
0,3.126,4.692,4.714
0,3.257,4.919,4.88
0,3.246,4.909,4.859
0,3.262,4.935,4.88
0,3.246,4.904,4.865
0,3.251,4.909,4.875
0,3.257,4.919,4.88
0,3.252,4.914,4.87
0,3.246,4.904,4.865
0,3.241,4.898,4.854
0,3.252,4.914,4.87
0,1.582,3.148,1.566
0,1.635,3.253,1.618
0,1.635,3.253,1.618
0,1.635,3.253,1.618
0,1.629,3.242,1.613
0,1.624,3.232,1.608
0,1.629,3.242,1.613
0,1.624,3.232,1.608
0,1.629,3.242,1.613
0,1.635,3.253,1.618
0,1.624,3.232,1.608
0,1.624,3.232,1.608
0,1.624,3.232,1.608
0,1.577,3.138,1.561
0,1.629,3.242,1.613
0,1.624,3.232,1.608
0,1.624,3.232,1.608
0,1.624,3.232,1.608
0,1.619,3.222,1.602
0,1.624,3.232,1.608
0,1.635,3.253,1.618
0,1.629,3.242,1.613
0,1.629,3.242,1.613
0,1.624,3.232,1.608
0,1.629,3.242,1.613
0,1.619,3.222,1.602
0,1.119,2.229,1.111
0,0.615,1.228,0.613
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.33,2.648,1.318
0,1.652,3.286,1.633
0,1.678,3.307,1.691
0,2.078,3.735,2.47
0,2.068,3.714,2.459
0,2.482,4.538,2.867
0,2.019,4.015,1.995
0,2.929,4.527,2.469
0,2.519,3.715,2.066
0,2.247,2.001,1.417
0,1.99,1.475,1.157
0,1.656,0.826,0.83
0,1.666,0.831,0.835
0,2.177,1.085,1.092
0,6.215,4.947,3.736
0,6.451,5.374,3.953
0,6.441,5.369,3.948
0,6.435,5.359,3.943
0,6.425,5.369,3.943
0,6.489,5.447,3.99
0,4.707,4.578,3.092
0,3.168,3.814,2.318
0,0.428,0.854,0.426
0,0.433,0.864,0.431
0,0.433,0.864,0.431
0,0.433,0.864,0.431
0,0.0,0.0,0.0
0,0.436,0.438,0.874
0,0.769,0.773,1.542
0,0.763,0.768,1.531
0,1.524,1.539,3.063
0,1.54,1.554,3.095
0,4.774,3.159,4.726
0,4.81,3.174,4.736
0,6.27,3.903,5.486
0,6.271,3.892,5.455
0,6.302,3.919,5.502
0,6.271,3.898,5.47
0,5.53,3.143,3.963
0,5.551,3.154,3.974
0,5.478,3.118,3.936
0,5.018,2.578,2.788
0,4.89,2.442,2.51
0,4.89,2.437,2.495
0,2.452,1.235,1.269
0,1.692,0.857,0.887
0,1.666,0.831,0.835
0,3.222,1.602,1.619
0,3.212,1.597,1.614
0,3.243,1.613,1.63
0,4.049,2.433,3.276
0,4.038,2.433,3.286
0,4.815,3.241,4.902
0,4.044,2.858,4.509
0,3.295,2.485,4.129
0,3.295,2.491,4.144
0,3.29,2.48,4.118
0,2.479,1.657,2.489
0,2.5,1.667,2.5
0,2.463,1.646,2.474
0,1.293,1.07,1.907
0,0.836,0.841,1.677
0,0.826,0.831,1.657
0,1.659,2.493,2.48
0,1.659,2.493,2.48
0,1.675,2.519,2.5
0,1.664,2.503,2.485
0,1.654,2.482,2.475
0,0.833,1.659,0.825
0,0.833,1.659,0.825
0,0.839,1.669,0.83
0,0.833,1.659,0.825
0,0.839,1.669,0.83
0,0.833,1.659,0.825
0,0.839,1.669,0.83
0,0.833,1.659,0.825
0,0.433,0.865,0.431
0,0.433,0.865,0.431
0,0.828,1.649,0.82
0,0.844,1.68,0.836
0,0.839,1.669,0.83
0,0.833,1.659,0.825
0,0.0,0.0,0.0
0,1.613,1.633,3.246
0,1.602,1.622,3.225
0,1.576,1.596,3.173
0,1.597,1.617,3.215
0,1.294,1.707,2.186
0,1.533,3.045,1.512
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.417,0.833,0.416
0,0.412,0.822,0.41
0,0.412,0.822,0.41
0,0.417,0.833,0.416
0,0.412,0.822,0.41
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,0.407,0.812,0.405
0,1.533,3.045,1.512
0,1.533,3.045,1.512
0,1.527,3.035,1.507
0,1.094,2.178,1.084
0,0.616,1.229,0.613
0,0.38,0.76,0.379
0,0.24,0.479,0.239
0,0.036,0.073,0.036
0,0.141,0.281,0.14
0,0.031,0.062,0.031
0,0.026,0.052,0.026
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.666,3.316,1.649
0,1.65,3.284,1.634
0,1.64,3.263,1.623
0,1.635,3.253,1.618
0,1.645,3.274,1.628
0,1.65,3.284,1.634
0,1.64,3.263,1.623
0,1.64,3.263,1.623
0,1.629,3.242,1.613
0,1.635,3.253,1.618
0,1.487,2.96,1.473
0,0.652,1.301,0.649
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.78,1.554,0.773
0,0.78,1.554,0.773
0,1.185,1.962,1.584
0,1.18,1.951,1.579
0,1.191,1.972,1.589
0,0.78,1.554,0.773
0,0.785,1.564,0.779
0,1.609,1.958,1.185
0,4.017,3.157,2.397
0,5.681,6.465,4.017
0,9.027,8.065,5.693
0,9.006,8.071,5.687
0,10.429,9.565,8.524
0,10.37,9.574,8.576
0,10.357,9.583,8.644
0,9.953,9.146,8.006
0,9.224,8.31,6.364
0,5.665,6.434,4.002
0,5.634,6.418,3.986
0,4.249,5.74,3.291
0,3.344,5.303,2.841
0,3.166,5.216,2.753
0,2.443,4.324,2.226
0,1.649,3.271,1.621
0,1.649,3.271,1.621
0,0.016,0.031,0.016
0,1.998,3.6,2.366
0,2.003,3.61,2.371
0,1.961,3.532,2.325
0,3.637,6.841,3.974
0,3.642,6.846,3.985
0,3.648,6.867,3.979
0,3.336,6.539,3.368
0,3.589,6.757,3.917
0,3.6,6.768,3.938
0,3.499,6.574,3.835
0,3.573,6.721,3.907
0,2.759,5.117,3.109
0,1.635,3.253,1.618
0,1.635,3.253,1.618
0,1.629,3.242,1.613
0,1.635,3.253,1.618
0,1.629,3.242,1.613
0,2.014,3.631,2.382
0,2.008,3.621,2.376
0,1.629,3.242,1.613
0,1.629,3.242,1.613
0,1.635,3.253,1.618
0,1.635,3.253,1.618
0,1.64,3.263,1.623
0,1.619,3.222,1.602
0,2.014,3.633,2.382
0,3.107,4.763,4.577
0,3.086,4.737,4.54
0,3.102,4.758,4.566
0,3.107,4.763,4.577
0,3.096,4.748,4.561
0,3.076,4.726,4.519
0,2.277,3.13,3.735
0,1.994,2.549,3.472
0,1.447,1.465,2.912
0,1.447,1.465,2.912
0,1.452,1.47,2.923
0,1.457,1.476,2.933
0,1.462,1.481,2.944
0,1.224,1.237,2.462
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,1.514,1.534,3.048
0,2.336,3.186,3.849
0,2.336,3.186,3.849
0,2.346,3.196,3.87
0,2.346,3.196,3.87
0,2.336,3.181,3.854
0,2.346,3.196,3.87
0,3.211,3.626,4.305
0,4.798,5.588,5.498
0,4.808,5.62,5.497
0,4.788,5.588,5.466
0,6.722,9.019,7.761
0,10.053,10.669,9.51
0,12.339,13.109,14.259
0,19.162,16.412,17.845
0,20.691,18.068,21.035
0,20.936,19.263,20.382
0,20.574,18.871,19.622
0,20.674,18.983,19.911
0,20.379,18.208,19.812
0,20.005,17.155,17.85
0,20.081,17.243,17.984
0,23.853,19.128,19.825
0,21.975,16.969,18.014
0,16.524,13.848,14.771
0,17.256,14.526,13.964
0,18.174,14.823,14.808
0,17.846,14.498,14.164
0,16.364,13.008,13.169
0,17.451,13.737,13.786
0,12.323,9.634,10.621
0,12.278,9.268,8.773
0,10.895,7.435,8.421
0,10.843,7.415,8.388
0,10.073,7.042,7.989
0,9.259,6.651,7.584
0,9.673,6.246,7.617
0,8.823,5.835,7.172
0,10.074,7.041,8.001
0,10.071,7.007,7.912
0,9.091,6.119,6.245
0,6.154,4.698,4.734
0,5.077,4.176,4.192
0,6.169,4.714,4.743
0,2.901,3.104,3.081
0,2.87,3.089,3.066
0,1.412,2.144,1.712
0,2.591,3.358,4.086
