,P1 (kW),P2 (kW),P3 (kW)
0,1.515,1.529,3.044
0,1.52,1.534,3.054
0,1.473,1.487,2.96
0,1.468,1.482,2.95
0,1.442,1.455,2.898
0,1.442,1.455,2.898
0,1.515,1.529,3.044
0,4.846,3.23,4.872
0,4.577,2.988,4.421
0,4.747,3.162,4.767
0,4.758,3.172,4.788
0,4.758,3.172,4.788
0,4.747,3.162,4.767
0,4.695,3.125,4.709
0,4.69,3.12,4.698
0,4.747,3.162,4.767
0,4.852,3.213,4.82
0,4.904,3.266,4.925
0,3.703,2.043,2.487
0,4.909,3.271,4.936
0,4.487,2.845,4.092
0,4.893,3.261,4.92
0,4.904,3.266,4.925
0,1.671,1.474,2.731
0,4.909,3.271,4.936
0,4.919,3.277,4.941
0,4.893,3.266,4.936
0,4.898,3.261,4.915
0,4.909,3.271,4.936
0,4.904,3.266,4.925
0,4.898,3.266,4.93
0,4.904,3.266,4.925
0,4.904,3.266,4.925
0,4.898,3.261,4.915
0,4.909,3.271,4.936
0,4.909,3.271,4.936
0,4.883,3.256,4.915
0,4.909,3.271,4.936
0,4.909,3.271,4.936
0,4.914,3.277,4.946
0,4.842,3.208,4.815
0,1.628,1.645,3.274
0,0.0,0.0,0.0
0,0.031,0.016,0.016
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.083,0.042,0.042
0,3.288,1.633,1.654
0,4.108,3.254,2.464
0,4.093,3.238,2.453
0,4.087,3.243,2.453
0,4.087,3.243,2.453
0,4.093,3.238,2.453
0,4.082,3.233,2.448
0,4.103,3.243,2.458
0,3.876,5.662,3.143
0,5.799,6.571,4.098
0,4.967,4.952,3.301
0,4.857,4.89,3.243
0,5.528,5.22,5.197
0,2.456,2.88,2.865
0,9.123,9.244,11.823
0,8.047,8.5,9.136
0,15.218,12.905,15.218
0,31.627,23.196,26.097
0,31.441,24.9,24.893
0,31.845,25.589,25.261
0,31.793,26.316,24.336
0,25.696,24.449,19.346
0,31.742,27.274,22.466
0,25.739,23.582,19.114
0,32.88,28.993,23.341
0,24.838,21.987,16.698
0,30.176,27.313,21.849
0,19.202,20.12,14.041
0,22.007,21.97,16.293
0,12.863,14.136,9.997
0,11.571,14.929,12.641
0,25.398,30.726,26.629
0,15.955,16.232,13.873
0,22.526,26.499,22.204
0,17.82,20.473,19.988
0,13.757,18.9,15.419
0,24.351,27.096,29.006
0,23.222,23.737,25.339
0,19.025,19.124,20.265
0,23.471,27.07,27.269
0,13.776,15.305,16.622
0,26.321,28.726,29.662
0,19.293,18.362,20.804
0,18.787,16.904,21.461
0,21.931,22.298,26.994
0,15.85,16.624,20.755
0,13.272,11.958,15.254
0,14.198,12.628,13.329
0,16.056,14.783,19.271
0,17.434,15.479,16.952
0,15.662,12.861,14.644
0,15.575,14.839,13.656
0,9.831,10.859,9.052
0,6.162,7.185,6.637
0,13.832,15.189,16.163
0,10.693,12.342,14.148
0,9.928,12.583,12.289
0,7.015,10.402,10.424
0,14.074,13.371,15.563
0,13.506,12.24,14.73
0,13.424,12.104,14.429
0,8.413,8.277,8.206
0,6.514,6.9,5.89
0,8.843,7.977,8.468
0,5.546,6.822,4.753
0,2.735,3.603,2.651
0,3.158,4.369,3.169
0,3.668,5.379,3.653
0,3.642,4.54,4.518
0,5.379,6.194,6.408
0,5.481,6.299,6.617
0,5.354,6.043,6.499
0,3.117,2.925,4.24
0,3.508,2.655,4.243
0,3.411,2.585,4.131
0,5.172,3.46,5.017
0,4.225,2.989,4.532
0,8.252,4.992,6.603
0,4.22,2.954,4.435
0,6.681,3.383,3.389
0,4.323,2.218,2.195
0,4.808,2.39,2.417
0,4.042,2.042,2.041
0,3.464,1.723,1.74
0,3.438,1.711,1.727
0,3.464,1.723,1.74
0,3.454,1.718,1.735
0,3.453,1.718,1.735
0,3.323,1.654,1.669
0,3.469,1.726,1.743
