,P1 (kW),P2 (kW),P3 (kW)
0,3.661,0.426,1.4040000000000001
0,6.876,0.674,2.764
0,4.958,0.5760000000000001,1.903
0,6.909,0.674,2.781
0,6.752000000000001,0.687,2.6889999999999996
0,6.83,0.68,2.735
0,6.727,0.691,2.673
0,6.897,0.677,2.7710000000000004
0,6.8870000000000005,0.679,2.764
0,7.375,0.6629999999999999,3.025
0,7.9670000000000005,0.72,3.263
0,7.169,0.8340000000000001,2.7510000000000003
0,7.042000000000001,0.838,2.6830000000000003
0,3.677,0.425,1.413
0,3.682,0.425,1.416
0,3.6830000000000003,0.425,1.4169999999999998
0,3.6039999999999996,0.428,1.374
0,3.5869999999999997,0.429,1.365
0,3.685,0.425,1.4180000000000001
0,3.659,0.426,1.403
0,3.508,0.431,1.3219999999999998
0,3.522,0.431,1.33
0,3.417,0.434,1.275
0,3.4219999999999997,0.433,1.2770000000000001
0,3.43,0.433,1.2819999999999998
0,3.3710000000000004,0.434,1.251
0,3.391,0.434,1.262
0,3.52,0.431,1.329
0,4.919,3.115,1.454
0,1.771,1.944,0.5479999999999999
0,4.854,3.083,1.4469999999999998
0,4.855,3.0860000000000003,1.444
0,4.8580000000000005,3.088,1.445
0,4.856,3.085,1.446
