,P1 (kW),P2 (kW),P3 (kW)
0,1.374,1.532,0.581
0,4.821,3.205,1.62
0,4.91,3.214,1.64
0,1.619,2.414,0.803
0,1.623,2.415,0.804
0,4.941,3.232,1.65
0,4.376,1.077,1.111
0,4.397,1.083,1.116
0,4.376,1.077,1.111
0,1.08,0.269,0.271
0,0.0,0.0,0.0
0,8.748,2.122,2.252
0,4.393,1.082,1.115
0,0.0,0.0,0.0
0,10.794,2.602,2.795
0,11.948,6.93,3.89
0,11.507,4.789,3.384
0,11.399,4.844,3.371
0,11.508,4.836,3.394
0,8.026,7.804,3.187
0,6.985,3.758,2.196
0,4.932,3.232,1.661
0,5.5,5.479,2.201
0,2.345,5.337,1.513
0,5.191,4.786,2.002
0,4.895,3.094,1.616
0,4.742,2.443,1.458
0,4.392,1.079,1.117
0,1.107,4.358,1.072
0,2.161,5.328,5.493
0,1.495,2.737,4.836
0,2.174,5.398,5.484
0,2.098,5.189,5.312
0,2.137,5.281,5.415
0,2.084,5.184,5.241
0,2.166,5.405,5.432
0,2.16,5.398,5.407
0,3.187,5.503,5.643
0,5.781,5.69,3.906
0,5.352,5.266,2.124
0,5.329,5.022,2.073
0,4.376,1.077,1.111
0,4.385,1.079,1.113
0,4.387,1.08,1.113
0,4.249,1.047,1.078
0,4.221,1.04,1.071
0,4.39,1.081,1.114
0,4.344,1.07,1.102
0,4.087,1.007,1.036
0,4.112,1.013,1.043
0,3.94,0.971,0.998
0,3.947,0.973,1.0
0,3.961,0.977,1.004
0,3.866,0.953,0.979
0,3.897,0.961,0.988
0,4.108,1.012,1.042
0,5.433,5.531,2.184
0,1.59,2.241,0.762
0,5.333,5.376,2.134
0,5.334,5.39,2.137
0,5.339,5.398,2.139
0,5.336,5.388,2.137
0,5.216,5.279,2.091
0,5.25,5.322,2.106
0,4.769,2.621,1.495
0,5.359,5.527,2.167
0,5.505,5.542,2.201
0,5.509,5.57,2.207
0,5.516,5.572,2.209
0,5.512,5.544,2.203
0,5.501,5.555,2.203
0,5.508,5.543,2.202
0,1.361,1.373,0.546
0,5.516,5.572,2.209
0,5.526,5.575,2.212
0,5.523,5.574,2.211
0,5.53,5.576,2.213
0,5.498,5.554,2.202
0,5.501,5.565,2.204
0,5.497,5.574,2.205
0,5.52,5.549,2.205
0,5.512,5.557,2.205
0,5.458,5.538,2.19
0,3.008,1.78,0.964
0,5.502,5.568,2.205
0,5.504,5.569,2.206
0,5.502,5.569,2.205
0,5.505,5.556,2.204
0,4.397,1.639,1.226
0,5.403,5.544,2.18
0,4.652,2.171,1.383
0,0.155,0.617,0.154
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,2.158,0.535,0.544
0,2.172,0.539,0.547
0,2.172,0.539,0.547
0,2.172,0.539,0.547
0,2.169,0.538,0.546
0,2.172,0.539,0.547
0,3.291,4.975,1.635
0,3.268,1.699,5.087
0,3.28,1.69,5.038
0,1.104,1.143,4.493
0,1.106,1.146,4.504
0,5.77,2.06,4.571
0,2.751,1.926,1.934
0,5.623,11.883,4.382
0,5.274,8.289,8.16
0,7.131,7.148,14.643
0,9.506,11.864,19.036
0,22.615,18.522,26.151
0,23.486,18.66,26.332
0,18.433,17.634,25.572
0,19.687,14.407,25.49
0,23.402,12.705,25.9
0,18.814,10.9,18.048
0,20.61,14.406,24.631
0,18.495,12.981,20.078
0,28.938,15.373,23.011
0,15.992,13.087,16.838
0,24.465,15.089,20.421
0,14.258,8.24,10.987
0,13.625,9.784,8.84
0,26.62,20.308,19.081
0,21.188,14.588,14.808
0,17.762,9.336,12.675
0,19.604,16.377,11.381
0,17.367,17.908,15.274
0,20.503,16.098,16.971
0,13.78,15.308,15.316
0,15.637,16.427,14.84
0,14.371,11.574,20.131
0,17.342,14.201,15.154
0,18.214,17.849,22.183
0,23.026,15.569,19.839
0,18.54,11.145,11.1
0,20.214,16.235,17.363
0,6.416,5.54,7.714
0,9.238,5.947,7.618
0,9.183,10.68,7.907
0,9.336,8.536,9.988
0,17.341,10.913,13.591
0,10.788,16.899,15.451
0,8.44,6.886,11.971
0,12.189,10.33,15.355
0,7.784,4.936,12.21
0,14.83,7.766,18.532
0,9.802,5.503,12.844
0,6.949,5.088,13.317
0,7.93,4.562,10.247
0,13.448,6.187,12.784
0,6.215,3.329,5.802
0,9.119,4.314,7.262
0,3.286,2.429,4.018
0,5.146,3.081,5.337
0,7.977,3.799,6.123
0,5.134,3.127,4.842
0,3.644,2.55,3.889
0,3.497,2.531,3.838
0,3.302,2.531,3.926
0,2.785,1.021,1.793
0,7.215,3.294,4.06
0,7.516,3.458,4.113
0,7.353,3.192,3.546
0,3.038,1.849,1.683
0,3.644,1.014,0.945
0,6.892,2.462,1.917
0,4.276,3.781,1.615
0,6.118,3.591,1.97
0,4.566,3.76,1.672
0,6.808,6.963,2.753
0,4.068,7.109,2.197
0,3.869,6.392,2.023
0,3.189,3.696,1.373
0,3.13,3.539,1.331
0,2.966,2.816,1.158
0,2.953,2.806,1.153
0,2.967,2.819,1.158
0,2.958,2.827,1.158
0,2.969,2.83,1.161
0,2.963,2.828,1.159
0,2.956,2.823,1.157
0,2.952,2.812,1.154
